0 161
1e-07 150
2e-07 150
3e-07 150
4e-07 150
5e-07 150
6e-07 150
7e-07 150
8e-07 150
9e-07 150
1e-06 150
1.1e-06 150
1.2e-06 150
1.3e-06 150
1.4e-06 150
1.5e-06 150
1.6e-06 150
1.7e-06 150
1.8e-06 150
1.9e-06 150
2e-06 150
2.1e-06 150
2.2e-06 150
2.3e-06 150
2.4e-06 150
2.5e-06 150
2.6e-06 150
2.7e-06 150
2.8e-06 150
2.9e-06 150
3e-06 150
3.1e-06 150
3.2e-06 150
3.3e-06 150
3.4e-06 150
3.5e-06 150
3.6e-06 150
3.7e-06 150
3.8e-06 150
3.9e-06 150
4e-06 150
4.1e-06 150
4.2e-06 150
4.3e-06 150
4.4e-06 150
4.5e-06 150
4.6e-06 150
4.7e-06 150
4.8e-06 150
4.9e-06 150
5e-06 150
5.1e-06 150
5.2e-06 150
5.3e-06 150
5.4e-06 150
5.5e-06 150
5.6e-06 150
5.7e-06 150
5.8e-06 150
5.9e-06 150
6e-06 150
6.1e-06 150
6.2e-06 150
6.3e-06 150
6.4e-06 150
6.5e-06 150
6.6e-06 150
6.7e-06 150
6.8e-06 150
6.9e-06 150
7e-06 150
7.1e-06 150
7.2e-06 150
7.3e-06 150
7.4e-06 150
7.5e-06 150
7.6e-06 150
7.7e-06 150
7.8e-06 150
7.9e-06 150
8e-06 150
8.1e-06 150
8.2e-06 150
8.3e-06 150
8.4e-06 150
8.5e-06 150
8.6e-06 150
8.7e-06 150
8.8e-06 150
8.9e-06 150
9e-06 150
9.1e-06 150
9.2e-06 150
9.3e-06 150
9.4e-06 150
9.5e-06 150
9.6e-06 150
9.7e-06 150
9.8e-06 150
9.9e-06 150
1e-05 150
